Diet Group,Sex,Age Group,Mean Acid,Mean Bio,Mean Eut,Mean Ghgs,Mean Ghgs Ch4,Mean Ghgs N2O,Mean Land,Mean Watscar,Mean Watuse
Vegan,male,40-49,12.72568581,161.5036726,11.39467144,2.716051528,0.16527538,0.246668457,4.434980157,10583.76216,308.5114709
Vegan,male,40-49,10.328864,103.7661216,8.599796888,2.621577115,0.127711284,0.207930552,3.631448821,28953.13807,591.8430493
Vegan,male,40-49,9.192654583,83.40387286,8.538013979,2.35223791,0.127640652,0.144530431,4.001783479,15415.67435,349.7431254
Vegan,male,40-49,10.67649312,95.39001603,9.176109018,2.290718801,0.123256568,0.193912215,3.991048757,13618.56602,381.3247623
Vegan,male,40-49,10.27987077,96.66853004,9.502238273,2.272444293,0.150592419,0.231762975,4.323737551,8299.969752,339.2648052
Vegan,male,40-49,10.64194062,90.00036352,9.402391444,2.385040188,0.109068235,0.162758531,4.514708964,12626.32339,410.7156394
Vegan,male,40-49,15.74184479,78.90358609,11.50449438,3.192487338,0.126315115,0.274354575,4.277630418,16507.17812,650.5036244
Vegan,male,40-49,13.34152878,146.3430821,15.6005148,2.817752183,0.166732718,0.253657367,4.70091674,10566.42958,227.2272
Vegan,male,40-49,12.33395379,192.17843,10.71104105,2.495649797,0.093206245,0.180010748,4.610453224,14695.73805,421.9408399
Vegan,male,40-49,11.5700049,100.3801424,9.415422842,2.381513632,0.142053118,0.17405892,4.754314617,9140.853303,380.1610459
Vegan,male,40-49,9.85572136,196.6586723,10.51756162,3.086504656,0.2389914,0.290306998,4.776707659,14618.42197,321.7855948
Vegan,male,40-49,12.76029569,216.9999986,10.73224993,2.98344875,0.147048136,0.19464972,5.282216215,8527.554194,336.7441996
Vegan,male,40-49,10.2123617,95.26622987,9.375407217,2.392962522,0.118012032,0.167109162,4.298763699,15410.18436,389.096248
Vegan,male,40-49,12.67873525,306.0821991,16.10044939,3.226453226,0.201672697,0.288379644,5.753038235,12325.58278,355.8565202
Vegan,male,40-49,11.53783682,125.849009,12.58239747,2.675343997,0.143092998,0.230888796,4.380762044,9602.677091,271.0842367
Vegan,male,40-49,12.38513314,89.48645566,14.24290201,2.423122557,0.108816726,0.193233022,3.934479509,9362.835119,252.9526397
Vegan,male,40-49,13.04321509,82.524727,13.83273676,2.633674487,0.117060365,0.184130745,4.431557516,10037.01452,297.4821966
Vegan,male,40-49,10.69230281,99.65112394,9.177643878,2.68714881,0.147206864,0.203064861,4.245749299,34275.49897,676.6010309
Vegan,male,40-49,11.60596184,247.4881919,9.486214517,2.423518047,0.140356632,0.205917703,5.593348765,13900.54514,373.9055964
Vegan,male,40-49,11.32553134,211.8413564,10.11765906,2.683852619,0.147576113,0.247127204,4.729985401,18081.13753,910.2552474
Vegan,male,40-49,11.49298425,135.802568,11.72015977,2.694760457,0.158435035,0.249316957,3.972698187,12190.86908,342.5556008
Vegan,male,40-49,13.36156848,127.9697338,9.435140323,2.333054414,0.114768783,0.186225846,4.386869644,14580.06402,381.8796981
Vegan,male,40-49,14.70205561,155.1301948,12.92087263,3.340549268,0.169372437,0.254276239,4.931485772,11683.50118,506.2937138
Vegan,male,40-49,10.69239691,110.5438311,9.694450097,2.502116212,0.141739307,0.236321808,4.038944395,38967.40019,638.7162769
Vegan,male,40-49,13.45255078,134.3140404,15.49884591,2.702349736,0.150836711,0.251815131,5.154106534,19710.87752,411.4859419
Vegan,male,40-49,12.28415514,206.1898046,15.29436224,2.834410443,0.145477017,0.244454348,4.641919063,11584.19614,263.6362645
Vegan,male,40-49,11.02917237,135.6651067,10.16479579,2.367175803,0.174395903,0.234835711,4.641400092,14096.53953,471.3869723
Vegan,male,40-49,9.897439839,199.9035324,11.52957853,3.057680212,0.248374074,0.308041447,5.309092082,9881.864954,674.3049823
Vegan,male,40-49,8.706280384,142.6021732,9.724037948,2.478569787,0.142186844,0.208415957,4.818190476,12781.12339,455.2733677
Vegan,male,40-49,10.54962963,151.4263281,12.60680306,3.073607305,0.181128295,0.242029856,5.015864515,10405.08424,712.2427874
Vegan,male,40-49,11.14976832,171.0656199,11.09301778,2.596490287,0.163471949,0.224061175,4.587385203,17045.71934,419.0719187
Vegan,male,40-49,9.154971925,108.2077525,11.84784922,2.677885704,0.217754252,0.296792695,6.460135014,11892.50846,370.2384696
Vegan,male,40-49,12.43566291,125.0911065,10.50200157,3.08561372,0.177216385,0.242246411,4.229551814,13109.38793,472.2916325
Vegan,male,40-49,13.05560289,110.7851008,16.06598844,2.613475054,0.132283191,0.230797989,4.187951896,16548.86536,441.2562772
Vegan,male,40-49,14.67644122,216.1665842,17.82621978,3.127068143,0.205095745,0.311084695,5.542836973,14790.89967,350.8511512
Vegan,male,40-49,11.36888309,123.6745808,9.931906004,2.757231136,0.182695016,0.227429895,4.932090807,11069.52454,266.6213741
Vegetarian,male,40-49,22.9966137,500.8823966,20.96099603,5.342407752,1.16060824,0.317284412,9.025832428,14281.28437,628.730439
Vegetarian,male,40-49,21.34708854,251.7085274,19.36552601,4.148153984,0.647202388,0.295338158,6.941521719,13565.64714,463.2827764
Vegetarian,male,40-49,21.76908067,287.4942429,16.99268887,4.590445651,0.875845848,0.394929037,6.818254528,15613.71165,673.2173947
Vegetarian,male,40-49,19.72192283,180.3136651,15.2356227,3.990777074,0.745795182,0.331661186,5.973850479,15905.00296,668.7215932
Vegetarian,male,40-49,22.05310826,302.2507688,20.40269505,4.364016726,0.710268439,0.325074109,6.501369943,9863.750429,371.2269862
Vegetarian,male,40-49,20.41122262,137.8263803,18.60256794,3.921600152,0.670946202,0.276899973,6.308542545,27489.84538,576.5627718
Vegetarian,male,40-49,26.79838044,229.227281,18.97160756,4.440346094,0.715686464,0.363200952,6.562740627,13863.03022,511.5494769
Vegetarian,male,40-49,23.30265927,251.950588,20.21604639,5.227343098,0.69050889,0.339475378,6.278526449,15937.83137,561.4231403
Vegetarian,male,40-49,21.81048321,216.6467602,17.55204598,3.871310107,0.576752315,0.310290752,5.400331409,18117.13234,614.2579032
Vegetarian,male,40-49,26.99287007,652.4079192,20.66931227,7.541188329,1.676964369,0.439759932,10.96493852,12374.15972,873.9769645
Vegetarian,male,40-49,21.4244917,248.5672501,18.99765061,4.347750961,0.668503029,0.29081357,6.022505059,10670.43498,430.3130922
Vegetarian,male,40-49,29.25660809,142.1455764,21.59780549,5.004184638,0.565575181,0.333841399,6.28508428,9837.922325,580.7085482
Vegetarian,male,40-49,20.08998246,221.9232076,19.0658286,4.451858636,0.733801135,0.2656337,6.56506517,13416.88413,455.5327326
Vegetarian,male,40-49,31.11976476,319.2378918,24.06096507,5.932931502,0.865353581,0.35953084,8.251267546,20616.36243,967.1392965
Vegetarian,male,40-49,20.80852687,184.3670185,15.94262104,4.06436879,0.652163846,0.32646706,6.470587271,22750.87206,577.8789048
Vegetarian,male,40-49,22.81289676,188.7040465,17.30554959,4.349994223,0.695759662,0.2253716,6.256777022,12814.64267,698.5537673
Vegetarian,male,40-49,22.08445311,134.966709,18.25552036,4.603050005,0.619505176,0.253537706,5.767377158,16938.37197,446.5286927
Vegetarian,male,40-49,19.79719398,218.9540047,16.29897175,4.398775365,0.581143721,0.297745801,5.783234662,29576.35097,880.9359446
Vegetarian,male,40-49,17.18358351,149.9797451,14.50876714,4.011906809,0.656740949,0.305208984,5.256031533,13296.3841,642.3543651
Vegetarian,male,40-49,19.41478711,212.768624,17.74003169,4.456376953,0.787901088,0.39649545,6.469510176,15499.51687,648.400699
Vegetarian,male,40-49,25.16521335,150.5535252,17.7640884,3.915839659,0.581632672,0.250834747,6.061512805,17876.99347,518.6764439
Vegetarian,male,40-49,21.54914714,483.6549718,20.47714857,5.297536033,1.389116846,0.304850284,8.824144267,13650.58932,600.1615684
Vegetarian,male,40-49,21.70541671,464.237975,18.75031812,5.365781763,1.29638897,0.307520223,8.836526813,29248.72225,807.2072916
Vegetarian,male,40-49,23.97361342,422.8078892,19.47350301,5.135237893,0.848620467,0.325959318,7.806531839,15577.53892,613.7983975
Vegetarian,male,40-49,21.01211059,264.8557897,16.82316971,4.949176918,0.814957971,0.31859278,6.144869924,15179.71296,471.1921443
Vegetarian,male,40-49,22.96045911,228.9436437,17.50908635,4.560865928,0.51715227,0.220002051,6.597575673,18473.51755,545.9433673
Vegetarian,male,40-49,20.13745425,116.6100224,17.78833345,4.264600603,0.676436761,0.296630691,5.181807925,24183.72378,620.2860032
Vegetarian,male,40-49,21.4618221,150.6056368,16.98987025,4.545088178,0.63461203,0.249065446,6.119492052,21514.544,783.6519974
Vegetarian,male,40-49,20.54225176,243.7439496,17.37765068,4.482764907,0.734072012,0.352431728,6.188345482,16317.41298,498.5942491
Vegetarian,male,40-49,18.91270908,198.0123731,16.4675799,3.983820528,0.577547878,0.270853653,5.932859383,14340.01781,486.1034384
Vegetarian,male,40-49,20.20513425,685.0131929,19.41245591,6.27301935,1.400440485,0.38433392,9.712554259,25377.95153,900.1950761
Vegetarian,male,40-49,22.1871046,172.527778,16.47431896,3.733668903,0.662327134,0.277790958,5.749104892,16979.11875,512.6420571
Vegetarian,male,40-49,22.91062231,226.6728641,22.52386336,4.801846095,0.706264849,0.361976771,7.868034013,15118.83742,471.3219729
Vegetarian,male,40-49,20.6196723,212.7281143,20.18881612,4.902022255,0.693245523,0.327852437,6.860764377,26940.60886,851.5912072
Vegetarian,male,40-49,20.49170269,226.5803232,16.34527971,4.057583474,0.616148548,0.20830757,6.482659333,27777.80198,756.6623558
Vegetarian,male,40-49,20.68087289,245.5239489,18.16418187,4.684286844,0.739453856,0.390015421,6.146234172,18735.94562,777.2291992
Vegetarian,male,40-49,19.16959365,192.1359416,16.06503076,3.970043949,0.642982039,0.359694591,5.165015649,17414.34156,552.7432873
Vegetarian,male,40-49,20.79669086,352.8886517,20.03887098,5.353948839,0.994619638,0.332215287,7.614933428,27900.10555,601.1045632
Vegetarian,male,40-49,20.51102227,170.7361286,18.08713435,4.115466042,0.610458248,0.339567749,5.803340919,21068.85337,642.7783234
Vegetarian,male,40-49,23.33411434,302.014198,18.31106842,5.040972056,0.978144885,0.459133336,7.055941948,12321.6116,517.102651
Vegetarian,male,40-49,21.9778071,226.6896796,17.45700835,4.201713861,0.701558824,0.350119478,6.011870221,18527.18034,511.7405878
Vegetarian,male,40-49,21.57456403,444.9963729,22.21996451,5.339351566,1.122400915,0.337140727,8.056174188,14444.11412,603.1867822
Vegetarian,male,40-49,19.86715652,197.1911134,15.5781489,3.871537692,0.655067547,0.332186083,5.848610407,15679.38805,458.907888
Vegetarian,male,40-49,21.72334057,158.9692791,16.78513652,3.615341929,0.630576432,0.292919558,5.120052184,16414.7445,499.216009
Vegetarian,male,40-49,24.43046221,142.3190611,18.46243389,4.630584528,0.677797312,0.271878907,5.769711679,19610.06575,642.5741334
Vegetarian,male,40-49,24.03657564,338.2451736,17.96069601,5.293770223,0.822090141,0.353894224,6.986772792,17359.58537,463.4448079
Vegetarian,male,40-49,20.02496735,260.4622407,15.40810052,4.298044527,0.70525196,0.361548223,6.296673938,33832.91577,678.7468497
Vegetarian,male,40-49,22.13752875,149.1099417,17.69539365,4.029110336,0.661913093,0.32718365,5.974472695,12765.80397,389.7608999
Vegetarian,male,40-49,21.98610982,265.4004195,23.59624555,4.840413723,0.912183352,0.274259878,7.554719387,17873.61904,636.4117776
Vegetarian,male,40-49,19.78963932,391.6390767,16.94520285,5.220339897,1.025541911,0.37371859,7.623401801,11805.85396,770.9644905
Vegetarian,male,40-49,28.9698999,215.2225703,19.9593264,5.217631922,0.682421162,0.455024747,6.161397178,32981.0313,820.5266709
Vegetarian,male,40-49,22.30767668,229.4343911,18.19031726,4.517472092,0.686747719,0.320572107,5.528037613,13411.58595,525.1438616
Vegetarian,male,40-49,18.82657251,483.267807,16.09056373,5.142642528,1.07848579,0.299235144,8.136728516,18935.60556,566.007983
Vegetarian,male,40-49,23.05767534,193.4475777,20.26196206,4.309004195,0.597540416,0.23484748,6.690570043,11894.73097,419.6941156
Vegetarian,male,40-49,20.86486207,171.5764057,17.2898545,3.851100192,0.688657708,0.284053792,6.05314496,23113.39552,629.8103223
Vegetarian,male,40-49,21.60148059,384.4124528,16.75088763,4.92607215,1.026339313,0.323767228,7.589328833,9425.549981,431.4356628
Vegetarian,male,40-49,22.76594075,178.5125212,24.55097347,4.536922762,0.657585446,0.312784188,5.375746803,18916.14075,610.0976267
Vegetarian,male,40-49,21.18467727,196.9393266,17.01008341,4.287433845,0.726233597,0.272496998,5.788063319,20085.92459,764.879725
Vegetarian,male,40-49,21.51368167,219.1726758,16.10432938,4.480362375,0.719457914,0.332131565,5.956484326,16627.74184,505.9695175
Vegetarian,male,40-49,20.85004491,162.477826,17.96952129,4.198436128,0.751961234,0.294761634,7.72536077,13602.55748,469.0704407
Vegetarian,male,40-49,20.68051246,128.137088,18.40743904,3.742944776,0.674581344,0.373831329,6.144513715,14839.49694,456.0573485
Vegetarian,male,40-49,19.78437919,153.697527,16.89790442,4.177899152,0.530943918,0.269049516,5.987963591,22448.09893,956.4049383
Vegetarian,male,40-49,21.54808148,194.7278759,17.8737298,4.404215952,0.636200297,0.30540018,5.985795356,13996.68181,449.2285519
Vegetarian,male,40-49,22.8304175,143.5617516,17.9565139,3.876663328,0.632150783,0.276609533,5.848938882,17046.04025,617.3624486
Vegetarian,male,40-49,19.84469915,401.7855835,16.77924666,5.218726902,1.024558548,0.288042139,7.384341863,12270.82031,545.5772541
Vegetarian,male,40-49,21.70569603,491.2513798,18.26200829,5.662039926,1.319560817,0.326338081,9.759680745,13631.49669,595.1339999
Vegetarian,male,40-49,23.62196888,121.5423664,19.93245425,4.626451302,0.650509312,0.236788625,5.493052423,12777.98175,471.1997878
Vegetarian,male,40-49,21.34765472,203.8134047,17.536942,4.318641692,0.662258809,0.335190207,5.447230732,24307.12169,736.9911803
Vegetarian,male,40-49,22.09483221,142.4035511,19.1829984,4.903423303,0.65663257,0.222333479,6.201442608,11737.16667,484.007571
Vegetarian,male,40-49,23.65003015,343.9669285,21.25014015,5.295160836,0.921072472,0.320452361,6.956367371,10543.90803,486.8330719
Vegetarian,male,40-49,24.93644828,232.0152637,24.72578702,5.31951913,0.673340735,0.320071485,6.809736855,22182.60498,627.3908349
Vegetarian,male,40-49,19.82170244,224.6777014,16.39509268,4.146339783,0.650376782,0.280068072,6.25864628,13974.23592,660.101491
Vegetarian,male,40-49,21.8070405,178.3388309,17.09452552,3.744912026,0.565023149,0.235237422,5.940245475,14129.54011,500.2237578
Vegetarian,male,40-49,25.30233735,210.8548769,24.25921592,5.428515221,0.605225593,0.309225284,7.062671082,22953.78099,896.103643
Vegetarian,male,40-49,22.33900353,293.3904867,24.17370066,4.779970345,0.932757765,0.307243873,9.037792714,11941.17029,519.1522193
Vegetarian,male,40-49,24.95328555,408.0673775,20.0647915,6.040760018,0.914672344,0.360403968,7.725328606,14413.63975,589.133007
Vegetarian,male,40-49,20.14364919,224.1688465,18.62011903,4.412146474,0.695555161,0.308640734,6.075906354,16515.53579,724.896796
Vegetarian,male,40-49,22.71497142,301.5094065,19.79832995,5.042582304,0.597750842,0.261417749,7.340150025,15540.47042,511.988188
Vegetarian,male,40-49,22.8154918,261.0063712,19.14358451,4.811449972,0.74824912,0.280126463,6.869842561,14742.48569,716.7326264
Vegetarian,male,40-49,21.18514541,221.1160917,16.76487784,4.211353205,0.664423304,0.329287831,5.903755539,21136.64168,555.5855288
Vegetarian,male,40-49,20.82753727,171.3592635,18.29870035,4.121961296,0.744478062,0.320360953,7.577948053,18651.27497,545.9978705
Vegetarian,male,40-49,17.68024648,141.7500785,15.8465455,3.58232403,0.624922324,0.223863657,4.956286842,14424.1847,617.9390834
Vegetarian,male,40-49,25.48506992,209.1732951,17.41383588,5.294491982,0.816600385,0.387852884,6.253912011,11730.54849,682.2614699
Vegetarian,male,40-49,22.38553199,334.6789116,16.50845984,4.425582488,0.678686724,0.418063824,6.46103658,16695.80101,862.3564889
Vegetarian,male,40-49,21.32273853,135.1254353,19.07052213,4.529752927,0.691195365,0.259076027,5.587761983,14735.90149,447.5261127
Vegetarian,male,40-49,22.50054906,365.6858586,18.38115008,4.808007959,0.854126092,0.28572826,7.713164029,18341.37605,608.9194691
Vegetarian,male,40-49,22.24394016,339.043652,20.88459484,5.312403243,0.943378176,0.344737179,6.684374836,16669.1754,551.4838358
Vegetarian,male,40-49,23.16676116,154.955624,17.35498702,4.202398269,0.673908055,0.211677409,6.289243811,15954.70781,448.8896415
Vegetarian,male,40-49,20.69075352,172.3783874,20.94972612,4.535049074,0.552295587,0.24174397,6.248371153,10478.87995,394.8180767
Vegetarian,male,40-49,21.84618184,142.9253193,18.89537253,4.011473093,0.553156916,0.179752887,5.673736958,12290.28785,502.3421205
Vegetarian,male,40-49,22.81030016,294.1880969,19.0226898,5.057441896,0.902034944,0.372861393,7.108878655,16610.20365,644.006902
Vegetarian,male,40-49,21.69973721,295.3491277,18.97525753,4.344252749,0.852288978,0.24384688,6.60934565,14809.84756,523.5396619
Vegetarian,male,40-49,23.07709391,262.76516,17.5483058,4.352244043,0.591813179,0.182267782,7.152800447,10968.96814,589.2170711
Vegetarian,male,40-49,21.59254186,198.8968592,21.33773512,4.614121652,0.789903885,0.335182926,8.044330516,14810.22904,416.0548013
Vegetarian,male,40-49,21.25717993,122.3471009,16.25785808,3.946258365,0.596086874,0.273638324,5.559729272,26734.27973,542.6944441
Vegetarian,male,40-49,18.84675252,259.7626413,16.61974353,4.462627082,0.704617707,0.31551282,6.004376859,14954.6337,666.553636
Vegetarian,male,40-49,18.25631497,156.9371973,14.35468461,3.846847455,0.62610145,0.336651006,5.384284495,12452.10706,424.6048557
Vegetarian,male,40-49,23.54479295,284.8567636,19.76507498,5.255021191,0.772183464,0.431042091,6.463941365,11964.00426,543.9311086
Vegetarian,male,40-49,22.94771372,180.1088395,20.05572846,4.608405794,0.731828146,0.247855872,6.183240311,15846.41891,767.4201551
Vegetarian,male,40-49,21.80014668,376.9763355,20.552706,6.001141954,1.0304737,0.361131681,8.274135424,14112.79955,685.8862956
Vegetarian,male,40-49,22.48698584,207.5505059,19.76460479,4.243823789,0.620355454,0.268229642,6.197072017,21928.04496,528.3270955
Vegetarian,male,40-49,23.97183325,285.7055339,19.99160463,5.425850887,0.74156439,0.329309706,6.99949873,11931.49229,541.7992531
Vegetarian,male,40-49,24.37396572,171.5411002,22.4293033,4.887022484,0.601598643,0.237211597,5.872888187,15165.12901,567.2810465
Vegetarian,male,40-49,21.52408118,310.7411751,18.99684346,4.564078888,0.852146071,0.276658858,6.978539685,15545.41662,503.0668737
Vegetarian,male,40-49,24.66467152,127.5279976,20.04993748,5.094736044,0.637647029,0.293539126,6.232292661,14051.67851,599.3504965
Vegetarian,male,40-49,19.94777914,430.2438692,18.44437269,5.089638969,1.110423754,0.295608458,7.99044936,19844.95121,628.9713825
Vegetarian,male,40-49,21.3931474,393.2093669,17.31955774,5.134479875,0.983670122,0.388851866,7.660379347,11522.30814,565.8407354
Vegetarian,male,40-49,20.30099637,246.946652,19.44205735,4.947121896,0.751749599,0.361828352,5.683894536,10215.17635,399.5115024
Vegetarian,male,40-49,19.43004055,178.808667,17.02605553,3.845899304,0.640816061,0.260193012,5.970772102,31553.71454,655.3697374
